Start Time,End Time,EW,WE,NS,SN
11:37:40,11:38:00,8,7,9,8
11:38:00,11:38:20,1,6,7,6
11:38:20,11:38:40,7,3,0,9
11:38:40,11:39:00,1,4,3,9
11:39:00,11:39:20,1,6,5,3
11:39:20,11:39:40,3,9,2,0
11:39:40,11:40:00,6,0,0,4
11:40:00,11:40:20,6,5,0,7
11:40:20,11:40:40,5,2,9,9
11:40:40,11:41:00,3,7,0,4
11:41:00,11:41:20,9,2,6,0
11:41:20,11:41:40,1,5,6,6
11:41:40,11:42:00,3,2,5,2
11:42:00,11:42:20,5,8,2,4
11:42:20,11:42:40,4,2,3,4
11:42:40,11:43:00,3,5,0,5
11:43:00,11:43:20,8,1,8,6
11:43:20,11:43:40,3,9,3,1
11:43:40,11:44:00,6,3,9,8
11:44:00,11:44:20,1,2,2,6
11:44:20,11:44:40,4,0,3,0
11:44:40,11:45:00,4,8,6,8
11:45:00,11:45:20,7,8,7,5
11:45:20,11:45:40,9,2,3,3
11:45:40,11:46:00,2,8,2,2
11:46:00,11:46:20,1,5,1,6
11:46:20,11:46:40,2,8,8,9
11:46:40,11:47:00,2,9,1,3
11:47:00,11:47:20,5,6,6,4
11:47:20,11:47:40,1,7,4,9
11:47:40,11:48:00,3,9,4,4
11:48:00,11:48:20,2,3,4,0
11:48:20,11:48:40,7,1,8,2
11:48:40,11:49:00,2,7,6,4
11:49:00,11:49:20,8,8,3,1
11:49:20,11:49:40,8,1,8,6
11:49:40,11:50:00,6,8,2,7
11:50:00,11:50:20,0,2,8,3
11:50:20,11:50:40,1,3,2,0
11:50:40,11:51:00,6,1,8,5
11:51:00,11:51:20,5,1,9,0
11:51:20,11:51:40,7,7,5,9
11:51:40,11:52:00,7,7,0,5
11:52:00,11:52:20,4,4,8,6
11:52:20,11:52:40,7,9,1,5
11:52:40,11:53:00,1,9,1,6
11:53:00,11:53:20,7,2,8,9
11:53:20,11:53:40,3,5,2,8
11:53:40,11:54:00,7,5,1,8
11:54:00,11:54:20,6,9,9,4
11:54:20,11:54:40,1,9,8,5
11:54:40,11:55:00,5,3,1,5
11:55:00,11:55:20,4,0,7,4
11:55:20,11:55:40,7,8,1,5
11:55:40,11:56:00,8,2,0,4
11:56:00,11:56:20,0,3,2,3
11:56:20,11:56:40,6,1,1,2
11:56:40,11:57:00,3,5,1,6
11:57:00,11:57:20,8,2,3,0
11:57:20,11:57:40,9,3,2,1
11:57:40,11:58:00,4,7,8,1
11:58:00,11:58:20,2,3,8,4
11:58:20,11:58:40,9,7,2,9
11:58:40,11:59:00,5,8,9,4
11:59:00,11:59:20,8,8,6,4
11:59:20,11:59:40,9,3,2,7
11:59:40,12:00:00,0,7,8,0
12:00:00,12:00:20,5,4,7,9
12:00:20,12:00:40,5,3,4,0
12:00:40,12:01:00,4,5,8,9
12:01:00,12:01:20,7,1,6,4
12:01:20,12:01:40,7,3,8,9
12:01:40,12:02:00,6,7,1,5
12:02:00,12:02:20,0,1,4,4
12:02:20,12:02:40,8,4,7,2
12:02:40,12:03:00,5,2,3,1
12:03:00,12:03:20,3,3,5,3
12:03:20,12:03:40,2,8,3,5
12:03:40,12:04:00,0,1,8,3
12:04:00,12:04:20,8,7,6,0
12:04:20,12:04:40,0,8,6,6
12:04:40,12:05:00,5,2,4,8
12:05:00,12:05:20,2,2,3,9
12:05:20,12:05:40,7,4,5,7
12:05:40,12:06:00,2,0,3,7
12:06:00,12:06:20,7,3,1,1
12:06:20,12:06:40,0,2,6,4
12:06:40,12:07:00,8,4,2,8
12:07:00,12:07:20,4,8,0,7
12:07:20,12:07:40,1,1,3,1
12:07:40,12:08:00,1,1,2,1
12:08:00,12:08:20,4,3,4,7
12:08:20,12:08:40,5,5,1,8
12:08:40,12:09:00,7,6,7,6
12:09:00,12:09:20,5,6,9,6
12:09:20,12:09:40,4,4,2,9
12:09:40,12:10:00,1,8,7,6
12:10:00,12:10:20,7,1,0,0
12:10:20,12:10:40,3,2,0,3
12:10:40,12:11:00,9,3,7,2
12:11:00,12:11:20,5,3,6,1
12:11:20,12:11:40,8,5,1,1
12:11:40,12:12:00,1,7,5,1
12:12:00,12:12:20,7,1,9,3
12:12:20,12:12:40,8,2,4,8
12:12:40,12:13:00,2,4,4,0
12:13:00,12:13:20,6,0,6,6
12:13:20,12:13:40,9,9,1,5
12:13:40,12:14:00,8,4,6,6
12:14:00,12:14:20,9,1,5,6
12:14:20,12:14:40,0,9,8,6
12:14:40,12:15:00,2,7,9,6
12:15:00,12:15:20,3,2,2,3
12:15:20,12:15:40,5,9,9,5
12:15:40,12:16:00,8,4,4,3
12:16:00,12:16:20,6,3,2,0
12:16:20,12:16:40,4,9,1,0
12:16:40,12:17:00,9,9,5,5
12:17:00,12:17:20,0,1,4,0
12:17:20,12:17:40,1,1,6,9
12:17:40,12:18:00,4,1,5,9
12:18:00,12:18:20,6,3,7,1
12:18:20,12:18:40,1,0,7,2
12:18:40,12:19:00,9,3,6,8
12:19:00,12:19:20,5,3,3,1
12:19:20,12:19:40,7,8,4,3
12:19:40,12:20:00,0,2,7,2
12:20:00,12:20:20,7,1,7,4
12:20:20,12:20:40,1,9,3,4
12:20:40,12:21:00,2,1,0,9
12:21:00,12:21:20,5,0,7,8
12:21:20,12:21:40,1,6,9,9
12:21:40,12:22:00,1,6,3,9
12:22:00,12:22:20,0,6,9,6
12:22:20,12:22:40,9,0,5,9
12:22:40,12:23:00,9,2,5,0
12:23:00,12:23:20,9,8,8,1
12:23:20,12:23:40,2,5,4,7
12:23:40,12:24:00,9,8,8,6
12:24:00,12:24:20,6,0,5,6
12:24:20,12:24:40,3,3,0,5
12:24:40,12:25:00,4,3,1,1
12:25:00,12:25:20,6,9,6,4
12:25:20,12:25:40,9,4,9,9
12:25:40,12:26:00,0,5,9,6
12:26:00,12:26:20,3,5,5,0
12:26:20,12:26:40,8,3,5,5
12:26:40,12:27:00,7,7,6,4
12:27:00,12:27:20,7,3,3,5
12:27:20,12:27:40,1,2,6,5
12:27:40,12:28:00,6,1,5,8
12:28:00,12:28:20,8,6,2,7
12:28:20,12:28:40,3,9,9,1
12:28:40,12:29:00,8,6,5,8
12:29:00,12:29:20,4,8,5,6
12:29:20,12:29:40,3,8,1,7
12:29:40,12:30:00,0,2,9,2
12:30:00,12:30:20,1,7,4,8
12:30:20,12:30:40,6,5,0,7
12:30:40,12:31:00,7,8,3,7
12:31:00,12:31:20,6,2,5,9
12:31:20,12:31:40,2,5,5,9
12:31:40,12:32:00,7,7,0,5
12:32:00,12:32:20,9,8,8,1
12:32:20,12:32:40,9,3,9,3
12:32:40,12:33:00,4,8,1,1
12:33:00,12:33:20,9,9,6,1
12:33:20,12:33:40,5,4,9,5
12:33:40,12:34:00,2,8,8,7
12:34:00,12:34:20,7,0,9,3
12:34:20,12:34:40,4,0,4,2
12:34:40,12:35:00,6,9,7,6
12:35:00,12:35:20,6,4,5,9
12:35:20,12:35:40,7,6,3,4
12:35:40,12:36:00,8,4,3,6
12:36:00,12:36:20,1,3,2,5
12:36:20,12:36:40,6,8,8,8
12:36:40,12:37:00,7,8,5,4
12:37:00,12:37:20,3,3,4,8
12:37:20,12:37:40,5,4,3,2
12:37:40,12:38:00,3,7,8,3
12:38:00,12:38:20,9,0,8,8
12:38:20,12:38:40,8,3,9,1
12:38:40,12:39:00,2,9,4,0
12:39:00,12:39:20,6,8,8,7
12:39:20,12:39:40,0,0,7,6
12:39:40,12:40:00,5,8,3,8
12:40:00,12:40:20,9,3,8,8
12:40:20,12:40:40,9,7,8,0
12:40:40,12:41:00,4,4,1,0
12:41:00,12:41:20,2,4,7,6
12:41:20,12:41:40,4,9,9,7
12:41:40,12:42:00,7,0,0,9
12:42:00,12:42:20,1,9,5,7
12:42:20,12:42:40,5,0,8,8
12:42:40,12:43:00,4,6,3,7
12:43:00,12:43:20,1,5,8,5
12:43:20,12:43:40,6,2,9,8
12:43:40,12:44:00,3,2,7,9
12:44:00,12:44:20,2,1,5,7
12:44:20,12:44:40,2,8,6,4
12:44:40,12:45:00,2,7,9,9
12:45:00,12:45:20,8,7,4,3
12:45:20,12:45:40,0,4,8,5
12:45:40,12:46:00,6,8,1,2
12:46:00,12:46:20,8,9,3,0
12:46:20,12:46:40,1,9,8,3
12:46:40,12:47:00,4,2,5,4
12:47:00,12:47:20,6,5,7,6
12:47:20,12:47:40,6,3,6,7
12:47:40,12:48:00,5,7,6,7
12:48:00,12:48:20,3,8,1,6
12:48:20,12:48:40,3,5,8,0
12:48:40,12:49:00,1,0,1,9
12:49:00,12:49:20,6,5,1,9
12:49:20,12:49:40,0,2,1,8
12:49:40,12:50:00,4,1,1,9
12:50:00,12:50:20,4,6,7,0
12:50:20,12:50:40,3,3,9,7
12:50:40,12:51:00,6,9,2,5
12:51:00,12:51:20,2,1,4,6
12:51:20,12:51:40,8,1,5,8
12:51:40,12:52:00,3,1,8,8
12:52:00,12:52:20,3,7,7,1
12:52:20,12:52:40,3,5,7,8
12:52:40,12:53:00,5,9,9,8
12:53:00,12:53:20,4,9,9,8
12:53:20,12:53:40,8,5,1,7
12:53:40,12:54:00,6,2,8,4
12:54:00,12:54:20,7,3,0,7
12:54:20,12:54:40,8,5,3,9
12:54:40,12:55:00,9,4,0,1
12:55:00,12:55:20,4,5,0,8
12:55:20,12:55:40,4,5,8,7
12:55:40,12:56:00,7,8,6,9
12:56:00,12:56:20,0,3,3,1
12:56:20,12:56:40,8,7,3,2
12:56:40,12:57:00,1,7,2,2
12:57:00,12:57:20,1,1,4,0
12:57:20,12:57:40,0,7,7,8
12:57:40,12:58:00,5,2,6,1
12:58:00,12:58:20,7,7,8,1
12:58:20,12:58:40,1,6,5,0
12:58:40,12:59:00,7,8,0,9
12:59:00,12:59:20,9,1,2,9
12:59:20,12:59:40,3,3,7,8
12:59:40,13:00:00,2,7,3,8
13:00:00,13:00:20,0,4,7,1
13:00:20,13:00:40,1,6,2,8
13:00:40,13:01:00,6,1,6,8
13:01:00,13:01:20,2,7,2,0
13:01:20,13:01:40,9,5,4,8
13:01:40,13:02:00,1,4,9,9
13:02:00,13:02:20,0,5,8,9
13:02:20,13:02:40,4,7,5,1
13:02:40,13:03:00,9,1,9,2
13:03:00,13:03:20,5,7,7,6
13:03:20,13:03:40,7,7,0,6
13:03:40,13:04:00,9,8,0,5
13:04:00,13:04:20,7,5,6,8
13:04:20,13:04:40,1,2,4,9
13:04:40,13:05:00,4,5,1,5
13:05:00,13:05:20,5,8,8,5
13:05:20,13:05:40,2,9,6,5
13:05:40,13:06:00,0,9,4,9
13:06:00,13:06:20,7,3,4,8
13:06:20,13:06:40,6,1,5,9
13:06:40,13:07:00,8,0,2,4
13:07:00,13:07:20,2,7,6,2
13:07:20,13:07:40,6,4,2,5
13:07:40,13:08:00,6,7,8,9
13:08:00,13:08:20,0,2,9,5
13:08:20,13:08:40,3,6,8,2
13:08:40,13:09:00,6,2,3,8
13:09:00,13:09:20,3,5,2,5
13:09:20,13:09:40,5,5,6,3
13:09:40,13:10:00,0,1,5,0
13:10:00,13:10:20,6,1,2,4
13:10:20,13:10:40,1,8,2,1
13:10:40,13:11:00,0,6,0,5
13:11:00,13:11:20,3,5,3,6
13:11:20,13:11:40,5,7,6,0
13:11:40,13:12:00,9,5,8,6
13:12:00,13:12:20,0,5,4,6
13:12:20,13:12:40,0,7,9,2
13:12:40,13:13:00,9,3,2,5
13:13:00,13:13:20,8,6,3,8
13:13:20,13:13:40,8,4,7,2
13:13:40,13:14:00,9,9,6,7
13:14:00,13:14:20,3,1,6,8
13:14:20,13:14:40,6,6,8,5
13:14:40,13:15:00,0,1,1,6
13:15:00,13:15:20,9,6,6,2
13:15:20,13:15:40,6,0,0,3
13:15:40,13:16:00,8,4,3,3
13:16:00,13:16:20,3,1,5,2
13:16:20,13:16:40,0,1,8,4
13:16:40,13:17:00,7,3,7,6
13:17:00,13:17:20,4,4,5,1
13:17:20,13:17:40,1,0,9,4
13:17:40,13:18:00,6,4,9,0
13:18:00,13:18:20,3,2,3,0
13:18:20,13:18:40,5,4,1,6
13:18:40,13:19:00,4,7,5,2
13:19:00,13:19:20,5,1,6,0
13:19:20,13:19:40,9,7,8,6
13:19:40,13:20:00,5,9,1,7
13:20:00,13:20:20,5,4,2,8
13:20:20,13:20:40,5,7,5,3
13:20:40,13:21:00,3,8,1,3
13:21:00,13:21:20,7,8,7,8
13:21:20,13:21:40,5,3,9,0
13:21:40,13:22:00,3,4,5,0
13:22:00,13:22:20,9,1,1,1
13:22:20,13:22:40,0,1,1,9
13:22:40,13:23:00,3,6,8,7
13:23:00,13:23:20,6,7,1,7
13:23:20,13:23:40,5,4,3,1
13:23:40,13:24:00,4,5,7,0
13:24:00,13:24:20,2,8,4,9
13:24:20,13:24:40,2,2,5,0
13:24:40,13:25:00,6,0,1,3
13:25:00,13:25:20,7,0,2,7
13:25:20,13:25:40,3,0,6,2
13:25:40,13:26:00,7,0,9,1
13:26:00,13:26:20,3,3,0,3
13:26:20,13:26:40,2,8,4,5
13:26:40,13:27:00,6,1,1,2
13:27:00,13:27:20,1,5,2,3
13:27:20,13:27:40,9,6,2,9
13:27:40,13:28:00,9,3,6,4
13:28:00,13:28:20,2,0,8,2
13:28:20,13:28:40,5,7,8,9
13:28:40,13:29:00,6,6,8,8
13:29:00,13:29:20,5,2,1,7
13:29:20,13:29:40,7,0,9,3
13:29:40,13:30:00,4,5,8,2
13:30:00,13:30:20,6,3,7,1
13:30:20,13:30:40,6,2,5,1
13:30:40,13:31:00,0,5,0,2
13:31:00,13:31:20,3,5,2,7
13:31:20,13:31:40,0,0,5,7
13:31:40,13:32:00,6,1,7,5
13:32:00,13:32:20,9,5,4,0
13:32:20,13:32:40,0,4,0,6
13:32:40,13:33:00,0,9,5,3
13:33:00,13:33:20,9,1,7,6
13:33:20,13:33:40,2,5,4,6
13:33:40,13:34:00,6,6,0,4
13:34:00,13:34:20,5,6,6,2
13:34:20,13:34:40,5,1,0,3
13:34:40,13:35:00,9,8,3,3
13:35:00,13:35:20,7,7,3,7
13:35:20,13:35:40,6,4,4,0
13:35:40,13:36:00,1,3,0,6
13:36:00,13:36:20,4,4,6,2
13:36:20,13:36:40,6,1,4,7
13:36:40,13:37:00,6,7,6,6
13:37:00,13:37:20,0,4,1,6
13:37:20,13:37:40,3,4,7,7
13:37:40,13:38:00,7,8,4,2
13:38:00,13:38:20,3,9,5,2
13:38:20,13:38:40,9,3,2,9
13:38:40,13:39:00,4,1,6,4
13:39:00,13:39:20,5,9,4,7
13:39:20,13:39:40,2,1,0,1
13:39:40,13:40:00,4,5,7,2
13:40:00,13:40:20,3,7,4,9
13:40:20,13:40:40,4,3,0,5
13:40:40,13:41:00,5,6,2,8
13:41:00,13:41:20,4,6,7,2
13:41:20,13:41:40,7,1,6,9
13:41:40,13:42:00,3,3,1,6
13:42:00,13:42:20,5,1,7,4
13:42:20,13:42:40,9,5,6,5
13:42:40,13:43:00,5,9,7,6
13:43:00,13:43:20,5,6,5,3
13:43:20,13:43:40,5,0,9,7
13:43:40,13:44:00,1,0,9,1
13:44:00,13:44:20,9,7,6,0
13:44:20,13:44:40,5,0,2,1
13:44:40,13:45:00,4,1,6,3
13:45:00,13:45:20,6,6,3,6
13:45:20,13:45:40,1,2,9,2
13:45:40,13:46:00,6,8,5,6
13:46:00,13:46:20,7,8,1,4
13:46:20,13:46:40,1,2,7,2
13:46:40,13:47:00,1,0,5,5
13:47:00,13:47:20,3,3,9,8
13:47:20,13:47:40,3,9,2,2
13:47:40,13:48:00,6,9,3,9
13:48:00,13:48:20,8,7,3,6
13:48:20,13:48:40,2,5,3,5
13:48:40,13:49:00,5,0,4,8
13:49:00,13:49:20,2,6,1,5
13:49:20,13:49:40,6,3,2,5
13:49:40,13:50:00,9,2,4,8
13:50:00,13:50:20,3,4,5,3
13:50:20,13:50:40,9,1,9,4
13:50:40,13:51:00,0,9,9,2
13:51:00,13:51:20,0,7,2,6
13:51:20,13:51:40,9,4,1,2
13:51:40,13:52:00,9,8,0,9
13:52:00,13:52:20,0,1,1,0
13:52:20,13:52:40,1,6,5,6
13:52:40,13:53:00,0,0,7,3
13:53:00,13:53:20,1,8,1,5
13:53:20,13:53:40,0,7,3,2
13:53:40,13:54:00,5,3,4,0
13:54:00,13:54:20,7,9,7,8
13:54:20,13:54:40,5,1,6,3
13:54:40,13:55:00,0,7,9,3
13:55:00,13:55:20,6,6,4,2
13:55:20,13:55:40,3,3,2,2
13:55:40,13:56:00,5,2,1,3
13:56:00,13:56:20,7,2,1,2
13:56:20,13:56:40,9,8,9,8
13:56:40,13:57:00,7,0,9,1
13:57:00,13:57:20,3,6,5,8
13:57:20,13:57:40,8,0,1,0
13:57:40,13:58:00,9,4,8,6
13:58:00,13:58:20,0,3,2,9
13:58:20,13:58:40,1,8,2,0
13:58:40,13:59:00,6,2,1,6
13:59:00,13:59:20,5,1,6,1
13:59:20,13:59:40,1,7,8,0
13:59:40,14:00:00,0,1,2,1
14:00:00,14:00:20,4,5,8,0
14:00:20,14:00:40,9,6,5,8
14:00:40,14:01:00,9,1,6,1
14:01:00,14:01:20,9,4,5,4
14:01:20,14:01:40,0,8,1,2
14:01:40,14:02:00,7,7,2,3
14:02:00,14:02:20,3,2,7,7
14:02:20,14:02:40,6,1,4,7
14:02:40,14:03:00,4,8,6,8
14:03:00,14:03:20,8,9,6,0
14:03:20,14:03:40,5,9,4,5
14:03:40,14:04:00,5,6,0,9
14:04:00,14:04:20,3,2,1,7
14:04:20,14:04:40,0,3,9,9
14:04:40,14:05:00,5,7,3,6
14:05:00,14:05:20,2,0,7,3
14:05:20,14:05:40,9,2,1,8
14:05:40,14:06:00,8,2,2,5
14:06:00,14:06:20,1,7,6,6
14:06:20,14:06:40,5,7,0,1
14:06:40,14:07:00,3,3,1,8
14:07:00,14:07:20,1,5,6,2
14:07:20,14:07:40,6,0,9,3
14:07:40,14:08:00,9,3,4,5
14:08:00,14:08:20,8,6,8,1
14:08:20,14:08:40,6,6,5,0
14:08:40,14:09:00,6,5,0,2
14:09:00,14:09:20,8,0,2,4
14:09:20,14:09:40,5,6,3,8
14:09:40,14:10:00,2,1,2,3
14:10:00,14:10:20,2,5,7,3
14:10:20,14:10:40,0,8,8,7
14:10:40,14:11:00,6,7,6,6
14:11:00,14:11:20,3,4,5,5
14:11:20,14:11:40,3,9,4,0
14:11:40,14:12:00,0,0,1,5
14:12:00,14:12:20,7,9,0,9
14:12:20,14:12:40,8,0,4,5
14:12:40,14:13:00,4,3,7,5
14:13:00,14:13:20,7,8,9,9
14:13:20,14:13:40,1,6,6,0
14:13:40,14:14:00,3,9,8,1
14:14:00,14:14:20,6,0,1,4
14:14:20,14:14:40,7,8,7,6
14:14:40,14:15:00,5,9,6,3
14:15:00,14:15:20,1,7,2,7
14:15:20,14:15:40,5,2,5,8
14:15:40,14:16:00,3,7,5,4
14:16:00,14:16:20,1,6,6,9
14:16:20,14:16:40,6,2,0,3
14:16:40,14:17:00,9,0,2,8
14:17:00,14:17:20,9,1,2,9
14:17:20,14:17:40,3,9,7,3
14:17:40,14:18:00,4,0,7,6
14:18:00,14:18:20,8,6,6,1
14:18:20,14:18:40,9,0,8,4
14:18:40,14:19:00,0,4,3,9
14:19:00,14:19:20,5,1,2,0
14:19:20,14:19:40,1,5,9,6
14:19:40,14:20:00,5,5,0,4
14:20:00,14:20:20,8,6,7,6
14:20:20,14:20:40,7,4,1,7
14:20:40,14:21:00,2,6,8,6
14:21:00,14:21:20,7,8,1,8
14:21:20,14:21:40,5,9,1,6
14:21:40,14:22:00,7,4,4,1
14:22:00,14:22:20,8,3,4,8
14:22:20,14:22:40,5,8,5,4
14:22:40,14:23:00,7,7,6,4
14:23:00,14:23:20,4,3,2,8
14:23:20,14:23:40,2,1,8,7
14:23:40,14:24:00,4,0,8,4
14:24:00,14:24:20,0,5,1,9
14:24:20,14:24:40,8,4,1,2
14:24:40,14:25:00,6,3,7,4
14:25:00,14:25:20,6,4,9,7
14:25:20,14:25:40,9,4,9,5
14:25:40,14:26:00,7,3,9,7
14:26:00,14:26:20,1,8,5,8
14:26:20,14:26:40,3,9,0,6
14:26:40,14:27:00,9,0,8,1
14:27:00,14:27:20,8,8,0,0
14:27:20,14:27:40,7,2,0,1
14:27:40,14:28:00,7,7,2,4
14:28:00,14:28:20,9,7,1,4
14:28:20,14:28:40,5,3,6,9
14:28:40,14:29:00,4,3,1,3
14:29:00,14:29:20,7,4,5,2
14:29:20,14:29:40,1,0,2,9
14:29:40,14:30:00,4,7,4,5
14:30:00,14:30:20,0,3,2,2
14:30:20,14:30:40,9,5,5,8
14:30:40,14:31:00,0,5,6,8
14:31:00,14:31:20,9,7,1,2
14:31:20,14:31:40,0,2,7,1
14:31:40,14:32:00,6,0,2,7
14:32:00,14:32:20,8,7,1,3
14:32:20,14:32:40,8,0,0,7
14:32:40,14:33:00,3,2,0,7
14:33:00,14:33:20,4,0,4,4
14:33:20,14:33:40,0,3,7,0
14:33:40,14:34:00,0,5,1,9
14:34:00,14:34:20,7,5,9,6
14:34:20,14:34:40,1,8,1,0
14:34:40,14:35:00,0,6,3,1
14:35:00,14:35:20,1,4,1,0
14:35:20,14:35:40,8,2,5,4
14:35:40,14:36:00,4,2,8,6
14:36:00,14:36:20,8,5,6,9
14:36:20,14:36:40,4,4,2,2
14:36:40,14:37:00,0,4,4,3
14:37:00,14:37:20,1,6,2,4
14:37:20,14:37:40,2,8,6,7
14:37:40,14:38:00,7,5,3,9
14:38:00,14:38:20,5,4,2,1
14:38:20,14:38:40,8,8,7,9
14:38:40,14:39:00,8,8,7,1
14:39:00,14:39:20,4,4,8,7
14:39:20,14:39:40,9,5,1,2
14:39:40,14:40:00,0,2,7,2
14:40:00,14:40:20,5,4,5,3
14:40:20,14:40:40,5,0,5,3
14:40:40,14:41:00,1,7,4,6
14:41:00,14:41:20,5,3,0,3
14:41:20,14:41:40,2,3,4,1
14:41:40,14:42:00,2,5,5,6
14:42:00,14:42:20,0,2,1,4
14:42:20,14:42:40,4,3,3,0
14:42:40,14:43:00,5,8,0,0
14:43:00,14:43:20,4,2,5,2
14:43:20,14:43:40,8,0,7,3
14:43:40,14:44:00,8,8,9,3
14:44:00,14:44:20,6,8,3,2
14:44:20,14:44:40,7,2,7,0
14:44:40,14:45:00,4,6,0,4
14:45:00,14:45:20,8,5,4,0
14:45:20,14:45:40,6,9,4,4
14:45:40,14:46:00,1,6,2,6
14:46:00,14:46:20,7,5,3,0
14:46:20,14:46:40,0,1,1,8
14:46:40,14:47:00,8,6,8,2
14:47:00,14:47:20,7,0,3,1
14:47:20,14:47:40,4,9,3,6
14:47:40,14:48:00,4,5,3,5
14:48:00,14:48:20,8,6,4,6
14:48:20,14:48:40,5,7,7,2
14:48:40,14:49:00,0,4,9,9
14:49:00,14:49:20,9,0,5,9
14:49:20,14:49:40,7,6,5,3
14:49:40,14:50:00,7,1,0,3
14:50:00,14:50:20,2,5,5,9
14:50:20,14:50:40,7,3,7,7
14:50:40,14:51:00,7,3,4,0
14:51:00,14:51:20,8,6,3,4
14:51:20,14:51:40,8,0,5,2
14:51:40,14:52:00,3,6,8,2
14:52:00,14:52:20,5,7,1,4
14:52:20,14:52:40,7,9,7,3
14:52:40,14:53:00,6,7,1,3
14:53:00,14:53:20,7,1,7,1
14:53:20,14:53:40,0,7,5,5
14:53:40,14:54:00,4,7,8,4
14:54:00,14:54:20,7,8,0,0
14:54:20,14:54:40,0,6,5,0
14:54:40,14:55:00,7,1,2,8
14:55:00,14:55:20,1,6,0,9
14:55:20,14:55:40,6,0,9,6
14:55:40,14:56:00,2,1,7,7
14:56:00,14:56:20,0,7,3,7
14:56:20,14:56:40,9,9,3,4
14:56:40,14:57:00,0,5,2,5
14:57:00,14:57:20,3,0,8,3
14:57:20,14:57:40,0,4,2,5
14:57:40,14:58:00,9,2,9,8
14:58:00,14:58:20,8,4,0,0
14:58:20,14:58:40,5,7,1,5
14:58:40,14:59:00,9,3,4,8
14:59:00,14:59:20,6,2,1,3
14:59:20,14:59:40,9,7,8,6
14:59:40,15:00:00,5,5,1,3
15:00:00,15:00:20,7,8,0,4
15:00:20,15:00:40,8,6,4,9
15:00:40,15:01:00,3,3,1,0
15:01:00,15:01:20,0,5,0,4
15:01:20,15:01:40,2,7,4,6
15:01:40,15:02:00,4,8,0,9
15:02:00,15:02:20,8,2,1,1
15:02:20,15:02:40,9,8,7,1
15:02:40,15:03:00,2,0,2,6
15:03:00,15:03:20,4,1,2,5
15:03:20,15:03:40,0,2,1,2
15:03:40,15:04:00,6,0,3,9
15:04:00,15:04:20,7,3,9,5
15:04:20,15:04:40,6,2,6,0
15:04:40,15:05:00,1,7,5,0
15:05:00,15:05:20,8,8,5,9
15:05:20,15:05:40,4,2,6,5
15:05:40,15:06:00,5,9,2,0
15:06:00,15:06:20,4,2,7,4
15:06:20,15:06:40,5,7,1,1
15:06:40,15:07:00,9,2,4,9
15:07:00,15:07:20,9,8,3,2
15:07:20,15:07:40,8,5,9,2
15:07:40,15:08:00,3,2,6,7
15:08:00,15:08:20,3,9,5,1
15:08:20,15:08:40,3,4,6,9
15:08:40,15:09:00,7,9,1,7
15:09:00,15:09:20,1,9,1,3
15:09:20,15:09:40,9,2,3,5
15:09:40,15:10:00,1,1,2,6
15:10:00,15:10:20,5,8,6,2
15:10:20,15:10:40,0,7,3,1
15:10:40,15:11:00,8,7,8,1
15:11:00,15:11:20,1,3,7,6
15:11:20,15:11:40,3,6,5,7
15:11:40,15:12:00,9,7,7,8
15:12:00,15:12:20,7,9,4,0
15:12:20,15:12:40,1,7,1,2
15:12:40,15:13:00,0,9,9,4
15:13:00,15:13:20,7,4,5,6
15:13:20,15:13:40,8,9,8,7
15:13:40,15:14:00,9,9,0,9
15:14:00,15:14:20,1,3,2,9
15:14:20,15:14:40,5,3,5,6
15:14:40,15:15:00,4,0,5,2
15:15:00,15:15:20,5,6,9,7
15:15:20,15:15:40,3,3,4,2
15:15:40,15:16:00,6,7,2,4
15:16:00,15:16:20,4,6,1,2
15:16:20,15:16:40,5,2,4,6
15:16:40,15:17:00,5,7,3,8
15:17:00,15:17:20,1,9,4,8
15:17:20,15:17:40,2,1,5,8
15:17:40,15:18:00,5,7,7,7
15:18:00,15:18:20,2,7,2,9
15:18:20,15:18:40,7,8,4,8
15:18:40,15:19:00,2,8,1,6
15:19:00,15:19:20,2,9,3,0
15:19:20,15:19:40,2,7,8,3
15:19:40,15:20:00,9,6,3,2
15:20:00,15:20:20,0,6,7,0
15:20:20,15:20:40,3,1,1,2
15:20:40,15:21:00,4,1,4,2
15:21:00,15:21:20,9,9,5,2
15:21:20,15:21:40,1,6,4,6
15:21:40,15:22:00,9,4,5,2
15:22:00,15:22:20,7,0,1,5
15:22:20,15:22:40,4,5,8,6
15:22:40,15:23:00,7,8,6,2
15:23:00,15:23:20,6,3,0,1
15:23:20,15:23:40,9,3,1,7
15:23:40,15:24:00,0,8,7,1
15:24:00,15:24:20,8,4,7,6
15:24:20,15:24:40,1,6,7,3
15:24:40,15:25:00,5,6,8,8
15:25:00,15:25:20,3,0,8,4
15:25:20,15:25:40,9,5,3,0
15:25:40,15:26:00,2,3,1,9
15:26:00,15:26:20,3,0,6,3
15:26:20,15:26:40,6,6,2,2
15:26:40,15:27:00,0,5,5,7
15:27:00,15:27:20,0,3,4,4
15:27:20,15:27:40,5,8,6,8
15:27:40,15:28:00,4,1,7,9
15:28:00,15:28:20,3,3,2,6
15:28:20,15:28:40,8,4,3,6
15:28:40,15:29:00,0,0,4,0
15:29:00,15:29:20,5,3,8,0
15:29:20,15:29:40,0,2,5,3
15:29:40,15:30:00,9,2,4,9
15:30:00,15:30:20,2,2,8,1
